OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu108,2.80E-05,0,2.80E-05,5.60E-05,0,5.60E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Faecalicoccus(100);
Otu111,0,0,0,5.60E-05,0,3.70E-05,0.499993,1.999994,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100);
Otu112,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Clostridium_XI(100);
Otu115,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu116,2.80E-05,0,2.80E-05,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(100);
Otu122,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
Otu123,0.002451,2.90E-05,0.001904,0.001578,8.00E-06,0.001018,0.766234,1.999994,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu128,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu133,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Anaerofustis(100);
Otu134,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Reyranella(100);Reyranella_unclassified(100);
Otu136,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcaceae_unclassified(100);
Otu138,0.000282,0,0.000189,0.000732,3.00E-06,0.000608,0.688312,1.999994,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu140,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Catabacteriaceae(100);Catabacter(100);
Otu145,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Clostridium_XVIII(100);
Otu151,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonas(100);
Otu152,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Eggerthella(100);
Otu155,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Stenotrophomonas(100);
Otu171,2.80E-05,0,2.80E-05,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Bacteroidetes(100);Cytophagia(100);Cytophagales(100);Cytophagaceae(100);Cytophagaceae_unclassified(100);
Otu173,2.80E-05,0,2.80E-05,0.001099,1.00E-05,0.001099,0.518482,1.999994,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacter(100);
Otu175,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);
Otu185,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiaceae(100);Rhizobiaceae_unclassified(100);
Otu194,2.80E-05,0,2.80E-05,8.50E-05,0,8.50E-05,0.624989,1.999994,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiaceae(100);Ralstonia(100);
Otu222,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Butyrivibrio(100);
Otu230,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu243,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Proteus(100);
