OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu018,0.007606,4.10E-05,0.002269,0.007663,4.30E-05,0.00232,0.992008,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu021,0.028003,0.000825,0.010156,0.022481,0.00033,0.006423,0.669331,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu024,0.003465,4.00E-06,0.000679,0.007494,0.000352,0.006633,0.993007,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);
Otu025,0.007015,5.50E-05,0.002624,0.005944,1.60E-05,0.001404,0.732268,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu027,0.000366,0,0.000175,0.00031,0,0.000127,0.829171,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu029,0.017974,0.000343,0.006545,0.016537,0.000427,0.007304,0.89011,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu030,0.000225,0,9.50E-05,0.002958,6.10E-05,0.002765,0.67033,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu031,0.003522,1.50E-05,0.00136,0.004479,2.70E-05,0.001851,0.67033,2.000001,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu049,0.002902,1.00E-05,0.001128,0.002648,8.00E-06,0.001005,0.875125,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu052,8.50E-05,0,5.90E-05,0.007353,0.000433,0.007353,0.735265,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Terrisporobacter(100);
Otu053,0.001437,2.00E-06,0.000436,0.002479,1.70E-05,0.001444,0.728272,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);
Otu056,0.000282,0,9.30E-05,0.000282,0,0.000126,0.841159,2.000001,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu062,5.60E-05,0,3.70E-05,8.50E-05,0,8.50E-05,1,2.000001,1,Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu064,0.005043,7.00E-06,0.000918,0.005606,3.40E-05,0.002071,0.829171,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Intestinimonas(100);
Otu066,2.80E-05,0,2.80E-05,5.60E-05,0,5.60E-05,1,2.000001,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Bilophila(100);
Otu071,0.000423,0,0.000178,0.000563,1.00E-06,0.000313,0.645355,2.000001,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionales_unclassified(100);Desulfovibrionales_unclassified(100);
Otu080,2.80E-05,0,2.80E-05,2.80E-05,0,2.80E-05,1,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu081,0.00031,1.00E-06,0.00031,0.000113,0,6.00E-05,0.908092,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100);
Otu085,0,0,0,2.80E-05,0,2.80E-05,1,2.000001,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu088,5.60E-05,0,3.70E-05,0.000113,0,6.00E-05,0.687487,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(100);
Otu091,2.80E-05,0,2.80E-05,0,0,0,1,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu108,2.80E-05,0,2.80E-05,0,0,0,1,2.000001,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Faecalicoccus(100);
Otu111,0,0,0,2.80E-05,0,2.80E-05,1,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100);
Otu114,2.80E-05,0,2.80E-05,2.80E-05,0,2.80E-05,1,2.000001,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);
Otu116,5.60E-05,0,3.70E-05,2.80E-05,0,2.80E-05,1,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(100);
Otu117,2.80E-05,0,2.80E-05,0,0,0,1,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);
Otu122,0,0,0,2.80E-05,0,2.80E-05,1,2.000001,1,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
