OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu027,0.000338,0,0.000268,0,0,0,0.200266,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu028,0.052795,0.002857,0.026724,0.228307,0.038549,0.138833,0.228755,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu031,0.00231,1.40E-05,0.001875,0,0,0,0.230138,1.999991,0.735090909,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu032,0.000225,0,0.000159,0,0,0,0.137894,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);
Otu034,0.000338,0,0.000268,0,0,0,0.200266,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu036,0.000507,0,0.000296,0.000113,0,0.000113,0.223883,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu039,0.002141,1.00E-05,0.001598,0,0,0,0.179957,1.999991,0.735090909,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu040,0.000563,1.00E-06,0.000491,0,0,0,0.259787,1.999991,0.735090909,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu041,0.001634,2.00E-06,0.000777,0.000338,0,0.000338,0.113191,1.999991,0.735090909,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
Otu043,0.000225,0,0.000159,0,0,0,0.137894,1.999991,0.735090909,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu044,0.000338,0,0.000268,0,0,0,0.200266,1.999991,0.735090909,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu046,0.000958,3.00E-06,0.000815,0,0,0,0.246638,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu048,0.002197,1.90E-05,0.002197,0,0,0,0.388128,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu049,0.01803,0.00129,0.017955,0,0,0,0.374234,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu050,0.020622,0.000912,0.015104,0.000113,0,0.000113,0.173777,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu055,0.000225,0,0.000225,0,0,0,0.388128,1.999991,0.735090909,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Pyramidobacter(100);
Otu058,0.001916,7.00E-06,0.00128,0,0,0,0.12683,1.999991,0.735090909,Bacteria(100);Deferribacteres(100);Deferribacteres(100);Deferribacterales(100);Deferribacteraceae(100);Mucispirillum(100);
Otu059,0.027383,0.002886,0.02686,0,0,0,0.353447,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu060,0.000338,0,0.000338,0,0,0,0.388128,1.999991,0.735090909,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);
Otu062,0.044118,0.007294,0.042702,0,0,0,0.335479,1.999991,0.735090909,Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu064,0.001634,7.00E-06,0.001286,0,0,0,0.195,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Intestinimonas(100);
Otu065,0.000394,1.00E-06,0.000394,0,0,0,0.388128,1.999991,0.735090909,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu067,0.007494,0.000203,0.007121,0,0,0,0.326883,1.999991,0.735090909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
