OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu024,0.003418,1.20E-05,0.001403,0.01172,0.000595,0.008624,0.419446,2.000014,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);
Otu025,0.006987,2.30E-05,0.001956,0.006789,7.50E-05,0.003061,0.960919,2.000014,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu026,0.010593,0.000305,0.007135,0.013776,0.000324,0.006367,0.782041,2.000014,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu027,0.000225,0,0.000225,0.000394,0,0.000126,0.593311,2.000014,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu028,0.000263,0,0.000179,0.001099,3.00E-06,0.000635,0.230216,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu029,0.008865,3.80E-05,0.002501,0.008733,8.60E-05,0.003276,0.975135,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu030,0.000376,0,0.000223,0.000394,1.00E-06,0.000363,0.967243,2.000014,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu031,0.000714,0,0.000269,0.000902,1.00E-06,0.000269,0.690041,2.000014,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu032,0.009053,2.20E-05,0.001914,0.009579,0.000109,0.003684,0.92,2.000014,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);
Otu033,0.011607,6.00E-05,0.003168,0.009776,0.000109,0.003688,0.756419,2.000014,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);
Otu034,0.002517,4.00E-06,0.000773,0.005184,1.80E-05,0.001505,0.123176,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu035,0.004921,7.70E-05,0.003586,0.002479,2.20E-05,0.001668,0.614446,2.000014,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
Otu036,0.003831,2.00E-06,0.000524,0.003493,1.80E-05,0.0015,0.856824,2.000014,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
