OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu045,5.60E-05,0,3.70E-05,0.000258,0,0.000187,0.318,1.999994,0.976942909,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Anaerobiospirillum(100);
Otu051,0,0,0,0.002254,3.00E-05,0.002072,0.296098,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);
Otu054,0.001409,3.00E-06,0.00058,0.013104,0.001076,0.012399,0.424659,1.999994,0.976942909,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu056,0.000282,0,9.30E-05,0.000644,1.00E-06,0.000335,0.328341,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu060,0.000254,0,0.000197,0.000773,2.00E-06,0.000476,0.354841,1.999994,0.976942909,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);
Otu070,2.80E-05,0,2.80E-05,0.000225,0,0.000225,0.479207,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu077,0.000141,0,0.000141,6.40E-05,0,6.40E-05,0.46036,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu081,0.00031,1.00E-06,0.00031,3.20E-05,0,3.20E-05,0.46111,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100);
Otu083,0.003803,1.90E-05,0.001525,0.008242,0.00019,0.005211,0.511732,1.999994,0.976942909,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu085,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999994,0.976942909,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu088,5.60E-05,0,3.70E-05,0,0,0,0.502215,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(100);
Otu090,0.00062,1.00E-06,0.000312,0.000322,0,0.000183,0.508829,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Catenibacterium(100);
Otu091,2.80E-05,0,2.80E-05,9.70E-05,0,9.70E-05,0.345133,1.999994,0.976942909,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu092,0,0,0,0.001127,8.00E-06,0.00109,0.334244,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Anaerovibrio(100);
Otu098,0,0,0,0.000225,0,0.000225,0.373524,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu116,5.60E-05,0,3.70E-05,0,0,0,0.502215,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(100);
Otu124,5.60E-05,0,5.60E-05,0,0,0,0.502215,1.999994,0.976942909,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100);
Otu135,5.60E-05,0,5.60E-05,0,0,0,0.502215,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Pediococcus(100);
Otu136,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcaceae_unclassified(100);
Otu140,5.60E-05,0,3.70E-05,0,0,0,0.502215,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Catabacteriaceae(100);Catabacter(100);
Otu162,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999994,0.976942909,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu214,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999994,0.976942909,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Enhydrobacter(100);
