OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu059,6.40E-05,0,6.40E-05,2.80E-05,0,2.80E-05,0.601771,1.999999,0.896614275,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu069,3.20E-05,0,3.20E-05,8.50E-05,0,5.90E-05,0.628315,1.999999,0.896614275,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);
Otu078,0.000773,0,0.000255,0.001127,2.00E-06,0.000497,0.608541,1.999999,0.896614275,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu093,6.40E-05,0,4.20E-05,2.80E-05,0,2.80E-05,0.601771,1.999999,0.896614275,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);
Otu013,0.00747,0.000138,0.004434,0.010565,0.000217,0.005206,0.727486,1.999999,0.987302429,Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);
Otu016,0.026208,0.000727,0.010188,0.021016,0.000155,0.004401,0.717311,1.999999,0.987302429,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu018,0.004475,3.00E-06,0.000607,0.005296,2.10E-05,0.001635,0.715554,1.999999,0.987302429,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu065,0.00058,1.00E-06,0.000269,0.000761,1.00E-06,0.000282,0.719041,1.999999,0.987302429,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu040,0.010078,0.000161,0.004791,0.007804,5.40E-05,0.002602,0.750527,1.999999,0.994884628,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu087,0.005409,0.000196,0.005297,0.002874,6.30E-05,0.00281,0.746905,1.999999,0.994884628,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Senegalimassilia(100);
Otu001,0.093081,0.002448,0.018701,0.086489,0.003037,0.019485,0.855743,1.999999,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
